Time,Count,Reading,Average,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 14:51:10,1,2.472,2.4728129929812948,0.002804825785465828,0.00081299298129478,03_10__14_51_06,0.004444,
10/03/2020 14:51:10,1,2.472,2.47277234333223,0.0027032016628040466,0.0,03_10__14_51_06,0.004441,
10/03/2020 14:51:10,1,2.472,2.4727337261656186,0.0026047278879447753,0.00073372616561862,03_10__14_51_06,0.004445,
10/03/2020 14:51:10,1,2.472,2.4726970398573376,0.0025093434864144164,0.0,03_10__14_51_06,0.004445,
10/03/2020 14:51:10,1,2.472,2.472662187864471,0.002416985705317236,0.000662187864470809,03_10__14_51_06,0.004463,
10/03/2020 14:51:10,1,2.472,2.4726290784712472,0.0023275903436137378,0.0,03_10__14_51_06,0.004465,
10/03/2020 14:51:10,1,2.472,2.472597624547685,0.002241092053817305,0.0005976245476850828,03_10__14_51_06,0.004454,
10/03/2020 14:51:10,1,2.472,2.4725677433203006,0.002157424617141471,0.0,03_10__14_51_06,0.004455,
10/03/2020 14:51:10,1,2.472,2.4725393561542854,0.0020765211939986704,0.0005393561542854641,03_10__14_51_06,0.004474,
10/03/2020 14:51:10,1,2.472,2.472512388346571,0.0019983145516272852,0.0,03_10__14_51_06,0.00446,
10/03/2020 14:51:11,1,2.472,2.4724867689292425,0.0019227372705080453,0.00048676892924248705,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.4724624304827802,0.0018497219311216567,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4724393089586414,0.0017792012824976446,0.0004393089586414156,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.4724173435107093,0.0017111083939082285,0.0,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.472396476335174,0.0016453767909715077,0.0003964763351738121,03_10__14_51_06,0.004453,
10/03/2020 14:51:11,1,2.472,2.472376652518415,0.0015819405773436828,0.0,03_10__14_51_06,0.00445,
10/03/2020 14:51:11,1,2.472,2.472357819892494,0.0015207345431012017,0.0003578198924940601,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472339928897869,0.0014616942608395994,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472322932452976,0.0014047561704464133,0.000322932452975877,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.472306785830327,0.0013498576534404514,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4722914465388106,0.0012969370977089607,0.00029144653881063576,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.47227687421187,0.0012459339534170101,0.0,03_10__14_51_06,0.004457,
10/03/2020 14:51:11,1,2.472,2.4722630305012765,0.0011967887808099855,0.0002630305012765177,03_10__14_51_06,0.004466,
10/03/2020 14:51:11,1,2.472,2.472249878976213,0.0011494432905801298,0.0,03_10__14_51_06,0.004435,
