Date_time,Time Diff,Reading,Average,ac,AC_Max,Current,
03_10__17_36_03,0.004429,2.253,2.5014943729921564,0.24849437299215626,0.7981020907059977,12.51902939481428,
03_10__17_36_03,0.00443,1.656,2.4592196543425486,0.8032196543425487,0.8032196543425487,12.59930349801722,
03_10__17_36_03,0.004431,2.403,2.456408671625421,0.05340867162542118,0.8022196543425487,12.583617498017219,
03_10__17_36_03,0.00443,3.273,2.49723823804415,0.7757617619558501,0.8012196543425487,12.567931498017218,
03_10__17_36_03,0.004429,2.832,2.5139763261419423,0.3180236738580575,0.8002196543425487,12.55224549801722,
03_10__17_36_03,0.00443,1.791,2.477827509834845,0.6868275098348451,0.7992196543425487,12.536559498017219,
03_10__17_36_03,0.004439,1.875,2.447686134343103,0.5726861343431029,0.7982196543425487,12.520873498017218,
03_10__17_36_03,0.00445,2.952,2.4729018276259476,0.4790981723740524,0.7972196543425487,12.50518749801722,
03_10__17_36_03,0.00443,3.252,2.51185673624465,0.7401432637553498,0.7962196543425487,12.48950149801722,
03_10__17_36_03,0.00443,2.268,2.4996638994324174,0.2316638994324176,0.7952196543425487,12.473815498017219,
03_10__17_36_03,0.004431,1.656,2.4574807044607967,0.8014807044607968,0.8014807044607968,12.572026330172058,
03_10__17_36_03,0.004429,2.388,2.454006669237757,0.066006669237757,0.8004807044607968,12.556340330172059,
03_10__17_36_03,0.00443,3.27,2.494806335775869,0.775193664224131,0.7994807044607968,12.540654330172059,
03_10__17_36_03,0.004428,2.844,2.5122660189870754,0.3317339810129245,0.7984807044607968,12.524968330172058,
03_10__17_36_03,0.00443,1.8,2.476652718037722,0.6766527180377218,0.7974807044607968,12.509282330172057,
03_10__17_36_03,0.004432,1.863,2.445970082135836,0.5829700821358359,0.7964807044607968,12.493596330172059,
03_10__17_36_03,0.004432,2.937,2.470521578029044,0.4664784219709559,0.7954807044607968,12.477910330172058,
03_10__17_36_03,0.004428,3.261,2.5100454991275916,0.7509545008724086,0.7944807044607968,12.462224330172058,
03_10__17_36_03,0.004429,2.292,2.499143224171212,0.20714322417121211,0.7934807044607968,12.446538330172059,
03_10__17_36_03,0.004431,1.656,2.456986062962651,0.8009860629626513,0.8009860629626513,12.564267383632147,
03_10__17_36_03,0.00443,2.37,2.4526367598145185,0.08263675981451835,0.7999860629626513,12.548581383632149,
03_10__17_36_03,0.00443,3.267,2.4933549218237925,0.7736450781762074,0.7989860629626513,12.532895383632148,
03_10__17_36_03,0.004429,2.862,2.5117871757326027,0.3502128242673974,0.7979860629626513,12.517209383632148,
03_10__17_36_03,0.00443,1.812,2.4767978169459726,0.6647978169459725,0.7969860629626513,12.501523383632149,
03_10__17_36_03,0.00443,1.848,2.4453579260986738,0.5973579260986737,0.7959860629626513,12.485837383632148,
03_10__17_36_03,0.004434,2.922,2.46919002979374,0.45280997020626,0.7949860629626513,12.470151383632148,
03_10__17_36_03,0.004423,3.267,2.509080528304053,0.757919471695947,0.7939860629626513,12.454465383632147,
03_10__17_36_03,0.004424,2.313,2.49927650188885,0.18627650188884992,0.7929860629626513,12.438779383632149,
03_10__17_36_03,0.004429,1.656,2.4571126767944076,0.8011126767944077,0.8011126767944077,12.56625344819708,
03_10__17_36_03,0.00443,2.346,2.451557042954687,0.10555704295468704,0.8001126767944077,12.550567448197079,
03_10__17_36_03,0.00443,3.261,2.492029190806953,0.7689708091930472,0.7991126767944077,12.534881448197078,
03_10__17_36_03,0.004428,2.883,2.5115777312666054,0.37142226873339457,0.7981126767944077,12.51919544819708,
03_10__17_36_03,0.004429,1.827,2.477348844703275,0.650348844703275,0.7971126767944077,12.503509448197079,
03_10__17_36_03,0.004429,1.83,2.444981402468111,0.6149814024681111,0.7961126767944077,12.487823448197078,
03_10__17_36_03,0.004431,2.901,2.4677823323447057,0.4332176676552941,0.7951126767944077,12.47213744819708,
03_10__17_36_03,0.004427,3.276,2.5081932157274704,0.7678067842725294,0.7941126767944077,12.456451448197079,
03_10__17_36_03,0.004429,2.34,2.499783554941097,0.15978355494109708,0.7931126767944077,12.440765448197078,
03_10__17_36_03,0.004431,1.656,2.457594377194042,0.8015943771940421,0.8015943771940421,12.573809400665745,
03_10__17_36_03,0.004427,2.325,2.45096465833434,0.12596465833433967,0.8005943771940421,12.558123400665744,
03_10__17_36_03,0.004429,3.252,2.491016425417623,0.7609835745823768,0.7995943771940421,12.542437400665746,
03_10__17_36_03,0.004429,2.904,2.511665604146742,0.39233439585325813,0.7985943771940421,12.526751400665745,
03_10__17_36_03,0.004428,1.845,2.4783323239394046,0.6333323239394046,0.7975943771940421,12.511065400665744,
03_10__17_36_03,0.004429,1.815,2.4451657077424342,0.6301657077424343,0.7965943771940421,12.495379400665746,
03_10__17_36_03,0.004431,2.883,2.4670574223553126,0.41594257764468745,0.7955943771940421,12.479693400665745,
03_10__17_36_03,0.004427,3.282,2.507804551237547,0.7741954487624532,0.7945943771940421,12.464007400665745,
03_10__17_36_03,0.004428,2.361,2.5004643236756694,0.1394643236756692,0.7935943771940421,12.448321400665744,
03_10__17_36_03,0.00443,1.656,2.4582411074918857,0.8022411074918858,0.8022411074918858,12.58395401211772,
03_10__17_36_03,0.004428,2.301,2.4503790521172917,0.14937905211729152,0.8012411074918858,12.568268012117722,
03_10__17_36_03,0.004429,3.246,2.490160099511427,0.755839900488573,0.8002411074918858,12.552582012117721,
03_10__17_36_03,0.004428,2.922,2.5117520945358556,0.4102479054641446,0.7992411074918858,12.53689601211772,
03_10__17_36_03,0.004429,1.863,2.4793144898090627,0.6163144898090627,0.7982411074918858,12.52121001211772,
03_10__17_36_03,0.004428,1.797,2.4451987653186094,0.6481987653186094,0.7972411074918858,12.505524012117721,
03_10__17_36_03,0.004452,2.859,2.465888827052679,0.3931111729473211,0.7962411074918858,12.48983801211772,
03_10__17_36_03,0.004429,3.285,2.506844385700045,0.7781556142999553,0.7952411074918858,12.47415201211772,
03_10__17_36_03,0.004429,2.382,2.5006021664150424,0.11860216641504229,0.7942411074918858,12.458466012117722,
03_10__17_36_03,0.004431,1.656,2.4583720580942905,0.8023720580942906,0.8023720580942906,12.586008103267043,
03_10__17_36_03,0.004437,2.283,2.449603455189576,0.1666034551895761,0.8013720580942906,12.570322103267042,
03_10__17_36_03,0.004497,3.24,2.4891232824300973,0.7508767175699029,0.8003720580942906,12.554636103267041,
03_10__17_36_03,0.004516,2.91,2.5101671183085923,0.39983288169140785,0.7993720580942906,12.538950103267043,
03_10__17_36_03,0.004518,1.836,2.476458762393163,0.6404587623931628,0.7983720580942906,12.523264103267042,
03_10__17_36_03,0.004502,1.839,2.4445858242735046,0.6055858242735046,0.7973720580942906,12.507578103267042,
03_10__17_36_03,0.004555,2.925,2.4686065330598295,0.45639346694017036,0.7963720580942906,12.491892103267041,
03_10__17_36_03,0.004487,3.255,2.507926206406838,0.7470737935931617,0.7953720580942906,12.476206103267042,
03_10__17_36_03,0.004502,2.259,2.495479896086496,0.23647989608649622,0.7943720580942906,12.460520103267042,
03_10__17_36_03,0.004495,1.656,2.4535059012821714,0.7975059012821715,0.7975059012821715,12.509677567512142,
03_10__17_36_03,0.004491,2.433,2.452480606218063,0.019480606218063024,0.7965059012821715,12.493991567512142,
03_10__17_36_03,0.004487,3.282,2.4939565759071596,0.7880434240928404,0.7955059012821715,12.478305567512141,
03_10__17_36_03,0.004492,2.775,2.5080087471118016,0.26699125288819836,0.7945059012821715,12.462619567512142,
03_10__17_36_03,0.004484,1.746,2.4699083097562116,0.7239083097562116,0.7935059012821715,12.446933567512142,
03_10__17_36_03,0.004491,1.947,2.443762894268401,0.49676289426840103,0.7925059012821715,12.431247567512141,
03_10__17_36_03,0.004473,3.033,2.473224749554981,0.5597752504450191,0.7915059012821715,12.41556156751214,
03_10__17_36_03,0.004434,3.201,2.5096135120772316,0.6913864879227685,0.7905059012821715,12.399875567512142,
03_10__17_36_03,0.004429,2.157,2.49198283647337,0.3349828364733698,0.7895059012821715,12.384189567512141,
03_10__17_36_03,0.00443,1.659,2.4503336946497014,0.7913336946497014,0.7913336946497014,12.412860334275216,
03_10__17_36_03,0.004429,2.493,2.4524670099172163,0.04053299008278355,0.7903336946497014,12.397174334275215,
03_10__17_36_03,0.004431,3.291,2.4943936594213554,0.7966063405786445,0.7966063405786445,12.495567058316619,
03_10__17_36_03,0.004429,2.745,2.5069239764502877,0.23807602354971236,0.7956063405786445,12.479881058316618,
03_10__17_36_03,0.00443,1.74,2.4685777776277735,0.7285777776277735,0.7946063405786445,12.464195058316617,
03_10__17_36_03,0.00443,1.95,2.4426488887463846,0.4926488887463847,0.7936063405786445,12.448509058316619,
03_10__17_36_03,0.00443,3.018,2.4714164443090656,0.5465835556909342,0.7926063405786445,12.432823058316618,
03_10__17_36_03,0.00443,3.213,2.508495622093612,0.704504377906388,0.7916063405786445,12.417137058316618,
03_10__17_36_03,0.004429,2.181,2.4921208409889317,0.31112084098893167,0.7906063405786445,12.401451058316619,
03_10__17_36_03,0.004431,1.656,2.4503147989394853,0.7943147989394854,0.7943147989394854,12.459621936164769,
03_10__17_36_03,0.004429,2.472,2.451399058992511,0.02060094100748877,0.7933147989394854,12.443935936164769,
03_10__17_36_03,0.00443,3.288,2.4932291060428855,0.7947708939571143,0.7947708939571143,12.466776242611296,
03_10__17_36_03,0.004428,2.766,2.506867650740741,0.259132349259259,0.7937708939571143,12.451090242611295,
03_10__17_36_03,0.00443,1.752,2.469124268203704,0.717124268203704,0.7927708939571143,12.435404242611295,
03_10__17_36_03,0.004429,1.932,2.442268054793519,0.510268054793519,0.7917708939571143,12.419718242611294,
03_10__17_36_03,0.004432,3.003,2.470304652053843,0.5326953479461571,0.7907708939571143,12.404032242611295,
03_10__17_36_03,0.004427,3.222,2.5078894194511507,0.7141105805488492,0.7897708939571143,12.388346242611295,
03_10__17_36_03,0.004429,2.202,2.492594948478593,0.290594948478593,0.7887708939571143,12.372660242611294,
03_10__17_36_03,0.004431,1.656,2.4507652010546632,0.7947652010546633,0.7947652010546633,12.466686943743449,
03_10__17_36_03,0.00443,2.454,2.45092694100193,0.0030730589980700884,0.7937652010546633,12.451000943743448,
03_10__17_36_03,0.00443,3.282,2.4924805939518335,0.7895194060481665,0.7927652010546633,12.435314943743448,
03_10__17_36_03,0.004431,2.784,2.507056564254242,0.27694343574575786,0.7917652010546633,12.419628943743449,
03_10__17_36_03,0.004429,1.761,2.46975373604153,0.7087537360415299,0.7907652010546633,12.403942943743449,
03_10__17_36_03,0.004472,1.914,2.4419660492394533,0.5279660492394533,0.7897652010546633,12.388256943743448,
03_10__17_36_03,0.007568,2.997,2.4697177467774805,0.5272822532225194,0.7887652010546633,12.37257094374345,
03_10__17_36_03,0.00809,2.454,2.4689318594386065,0.01493185943860631,0.7877652010546633,12.356884943743449,
03_10__17_36_03,0.008098,2.031,2.4470352664666764,0.4160352664666762,0.7867652010546633,12.341198943743448,
03_10__17_36_03,0.008164,3.255,2.4874335031433423,0.7675664968566576,0.7857652010546633,12.325512943743448,
03_10__17_36_03,0.008136,1.662,2.446161827986175,0.7841618279861753,0.7847652010546633,12.309826943743449,
03_10__17_36_03,0.00809,3.09,2.4783537365868664,0.6116462634131334,0.7837652010546633,12.294140943743448,
03_10__17_36_03,0.008085,2.286,2.4687360497575233,0.18273604975752322,0.7827652010546633,12.278454943743448,
03_10__17_36_03,0.008088,2.175,2.454049247269647,0.2790492472696471,0.7817652010546633,12.262768943743449,
03_10__17_36_03,0.008082,3.18,2.4903467849061647,0.6896532150938355,0.7807652010546633,12.247082943743449,
03_10__17_36_03,0.008149,1.656,2.4486294456608566,0.7926294456608567,0.7926294456608567,12.433185484636198,
03_10__17_36_03,0.008088,3.183,2.485347973377814,0.697652026622186,0.7916294456608567,12.417499484636197,
03_10__17_36_03,0.008085,2.142,2.4681805747089234,0.3261805747089235,0.7906294456608567,12.401813484636198,
03_10__17_36_03,0.008183,2.31,2.460271545973477,0.15027154597347714,0.7896294456608567,12.386127484636198,
03_10__17_36_03,0.00961,3.054,2.4899579686748035,0.5640420313251964,0.7886294456608567,12.370441484636197,
03_10__17_36_03,0.009921,1.857,2.458310070241063,0.6013100702410632,0.7876294456608567,12.354755484636199,
03_10__17_36_03,0.009952,3.111,2.49094456672901,0.62005543327099,0.7866294456608567,12.339069484636198,
03_10__17_36_03,0.010056,1.845,2.45864733839256,0.6136473383925598,0.7856294456608567,12.323383484636198,
03_10__17_36_03,0.010057,3.09,2.490214971472932,0.599785028527068,0.7846294456608567,12.307697484636197,
03_10__17_36_03,0.01009,1.875,2.4594542228992853,0.5844542228992853,0.7836294456608567,12.292011484636198,
03_10__17_36_03,0.010086,3.051,2.489031511754321,0.5619684882456792,0.7826294456608567,12.276325484636198,
03_10__17_36_03,0.010176,1.917,2.4604299361666047,0.5434299361666046,0.7816294456608567,12.260639484636197,
03_10__17_36_03,0.009992,2.994,2.4871084393582743,0.5068915606417259,0.7806294456608567,12.244953484636198,
03_10__17_36_03,0.009923,1.95,2.4602530173903605,0.5102530173903606,0.7796294456608567,12.229267484636198,
03_10__17_36_03,0.008915,3.021,2.4882903665208427,0.5327096334791572,0.7786294456608567,12.213581484636197,
03_10__17_36_03,0.008085,1.713,2.4495258481948006,0.7365258481948005,0.7776294456608567,12.197895484636199,
03_10__17_36_03,0.008079,3.291,2.4915995557850605,0.7994004442149394,0.7994004442149394,12.539395367955539,
03_10__17_36_03,0.008086,1.854,2.4597195779958074,0.6057195779958073,0.7984004442149394,12.52370936795554,
03_10__17_36_03,0.008084,2.673,2.4703835990960172,0.2026164009039828,0.7974004442149394,12.50802336795554,
03_10__17_36_03,0.008165,2.769,2.485314419141216,0.2836855808587839,0.7964004442149394,12.492337367955539,
03_10__17_36_03,0.009997,1.8,2.4510486981841555,0.6510486981841554,0.7954004442149394,12.476651367955538,
03_10__17_36_03,0.008158,3.147,2.4858462632749476,0.6611537367250522,0.7944004442149394,12.46096536795554,
03_10__17_36_03,0.008096,1.656,2.4443539501112004,0.7883539501112005,0.7934004442149394,12.44527936795554,
03_10__17_36_03,0.008097,3.204,2.4823362526056405,0.7216637473943597,0.7924004442149394,12.429593367955539,
03_10__17_36_03,0.008094,2.106,2.4635194399753586,0.35751943997535873,0.7914004442149394,12.41390736795554,
03_10__17_36_03,0.008088,2.355,2.4580934679765907,0.10309346797659069,0.7904004442149394,12.39822136795554,
03_10__17_36_03,0.008115,3.045,2.487438794577761,0.557561205422239,0.7894004442149394,12.382535367955539,
03_10__17_36_03,0.008125,1.659,2.4460168548488728,0.7870168548488727,0.7884004442149394,12.366849367955538,
03_10__17_36_04,0.008201,3.261,2.486766012106429,0.7742339878935711,0.7874004442149394,12.35116336795554,
03_10__17_36_04,0.010265,1.953,2.4600777115011074,0.5070777115011074,0.7864004442149394,12.335477367955539,
03_10__17_36_04,0.008369,3.057,2.489923825926052,0.5670761740739478,0.7854004442149394,12.319791367955538,
03_10__17_36_04,0.008258,2.262,2.4785276346297493,0.21652763462974933,0.7844004442149394,12.30410536795554,
03_10__17_36_04,0.008306,2.241,2.466651252898262,0.22565125289826193,0.7834004442149394,12.28841936795554,
03_10__17_36_04,0.00824,3.09,2.497818690253349,0.5921813097466511,0.7824004442149394,12.272733367955539,
03_10__17_36_04,0.008214,1.659,2.4558777557406812,0.7968777557406812,0.7968777557406812,12.499824476548325,
03_10__17_36_04,0.008214,3.255,2.4958338679536474,0.7591661320463525,0.7958777557406812,12.484138476548326,
03_10__17_36_04,0.00823,1.965,2.469292174555965,0.504292174555965,0.7948777557406812,12.468452476548325,
03_10__17_36_04,0.008222,2.556,2.473627565828167,0.08237243417183304,0.7938777557406812,12.452766476548325,
03_10__17_36_04,0.005734,2.838,2.491846187536759,0.3461538124632413,0.7928777557406812,12.437080476548326,
03_10__17_36_04,0.004523,1.695,2.4520038781599207,0.7570038781599207,0.7918777557406812,12.421394476548326,
03_10__17_36_04,0.004519,2.085,2.4336536842519245,0.34865368425192456,0.7908777557406812,12.405708476548325,
03_10__17_36_04,0.004521,3.15,2.469471000039328,0.6805289999606718,0.7898777557406812,12.390022476548324,
03_10__17_36_04,0.004536,3.072,2.4995974500373617,0.5724025499626384,0.7888777557406812,12.374336476548326,
03_10__17_36_04,0.004513,1.968,2.4730175775354937,0.5050175775354937,0.7878777557406812,12.358650476548325,
03_10__17_36_04,0.004431,1.716,2.435166698658719,0.7191666986587191,0.7868777557406812,12.342964476548325,
03_10__17_36_04,0.004444,2.727,2.449758363725783,0.27724163627421694,0.7858777557406812,12.327278476548326,
03_10__17_36_04,0.004501,3.297,2.4921204455394936,0.8048795544605065,0.8048795544605065,12.625340691267505,
03_10__17_36_04,0.004513,2.493,2.492164423262519,0.0008355767374808032,0.8038795544605065,12.609654691267504,
03_10__17_36_04,0.004524,1.662,2.450656202099393,0.7886562020993932,0.8028795544605065,12.593968691267506,
03_10__17_36_04,0.004554,2.22,2.4391233919944235,0.21912339199442332,0.8018795544605065,12.578282691267505,
03_10__17_36_04,0.004471,3.228,2.478567222394702,0.749432777605298,0.8008795544605065,12.562596691267505,
03_10__17_36_04,0.004433,2.964,2.502838861274967,0.46116113872503295,0.7998795544605065,12.546910691267506,
03_10__17_36_04,0.004427,1.899,2.4726469182112187,0.5736469182112187,0.7988795544605065,12.531224691267505,
03_10__17_36_04,0.004427,1.764,2.437214572300658,0.673214572300658,0.7978795544605065,12.515538691267505,
03_10__17_36_04,0.004424,2.817,2.4562038436856253,0.3607961563143749,0.7968795544605065,12.499852691267504,
03_10__17_36_04,0.004429,3.294,2.498093651501344,0.7959063484986562,0.7958795544605065,12.484166691267506,
03_10__17_36_04,0.004429,2.436,2.4949889689262768,0.05898896892627681,0.7948795544605065,12.468480691267505,
03_10__17_36_04,0.004425,1.659,2.4531895204799627,0.7941895204799627,0.7938795544605065,12.452794691267504,
03_10__17_36_04,0.004426,2.226,2.4418300444559646,0.21583004445596465,0.7928795544605065,12.437108691267506,
03_10__17_36_04,0.004426,3.219,2.4806885422331666,0.7383114577668333,0.7918795544605065,12.421422691267505,
03_10__17_36_04,0.00443,2.988,2.506054115121508,0.4819458848784919,0.7908795544605065,12.405736691267505,
03_10__17_36_04,0.004429,1.92,2.476751409365433,0.5567514093654329,0.7898795544605065,12.390050691267504,
03_10__17_36_04,0.00443,1.749,2.440363838897161,0.691363838897161,0.7888795544605065,12.374364691267505,
03_10__17_36_04,0.004429,2.79,2.457845646952303,0.3321543530476969,0.7878795544605065,12.358678691267505,
03_10__17_36_04,0.00443,3.294,2.499653364604688,0.7943466353953119,0.7943466353953119,12.460121322810863,
03_10__17_36_04,0.004431,2.46,2.4976706963744535,0.03767069637445353,0.7933466353953119,12.444435322810863,
03_10__17_36_04,0.00443,1.662,2.4558871615557307,0.7938871615557308,0.7938871615557308,12.452914016163193,
03_10__17_36_04,0.004429,2.205,2.443342803477944,0.238342803477944,0.7928871615557308,12.437228016163193,
03_10__17_36_04,0.004429,3.207,2.481525663304047,0.7254743366959531,0.7918871615557308,12.421542016163194,
03_10__17_36_04,0.004428,3.006,2.5077493801388444,0.4982506198611554,0.7908871615557308,12.405856016163193,
03_10__17_36_04,0.004439,1.935,2.479111911131902,0.5441119111319019,0.7898871615557308,12.390170016163193,
03_10__17_36_04,0.00443,1.74,2.442156315575307,0.702156315575307,0.7888871615557308,12.374484016163192,
03_10__17_36_04,0.004429,2.772,2.4586484997965417,0.31335150020345814,0.7878871615557308,12.358798016163194,
03_10__17_36_04,0.00443,3.297,2.5005660748067147,0.7964339251932855,0.7964339251932855,12.492862550581876,
03_10__17_36_04,0.004429,2.481,2.4995877710663787,0.018587771066378878,0.7954339251932855,12.477176550581875,
03_10__17_36_04,0.00443,1.665,2.4578583825130598,0.7928583825130597,0.7944339251932855,12.461490550581876,
03_10__17_36_04,0.004429,2.187,2.4443154633874067,0.25731546338740685,0.7934339251932855,12.445804550581876,
03_10__17_36_04,0.004429,3.201,2.482149690218036,0.7188503097819638,0.7924339251932855,12.430118550581875,
03_10__17_36_04,0.004428,3.021,2.5090922057071343,0.5119077942928656,0.7914339251932855,12.414432550581877,
03_10__17_36_04,0.004429,1.95,2.4811375954217776,0.5311375954217776,0.7904339251932855,12.398746550581876,
03_10__17_36_04,0.004429,1.728,2.4434807156506886,0.7154807156506886,0.7894339251932855,12.383060550581876,
03_10__17_36_04,0.004436,2.748,2.458706679868154,0.28929332013184617,0.7884339251932855,12.367374550581877,
03_10__17_36_04,0.004442,3.297,2.5006213458747464,0.7963786541252538,0.7963786541252538,12.491995568608731,
03_10__17_36_04,0.004429,2.496,2.5003902785810093,0.004390278581009266,0.7953786541252538,12.47630956860873,
03_10__17_36_04,0.004429,1.668,2.458770764651959,0.7907707646519591,0.7943786541252538,12.46062356860873,
03_10__17_36_04,0.004431,2.169,2.444282226419361,0.27528222641936084,0.7933786541252538,12.444937568608731,
03_10__17_36_04,0.00443,3.192,2.481668115098393,0.7103318849016071,0.7923786541252538,12.42925156860873,
03_10__17_36_04,0.004427,3.036,2.5093847093434736,0.5266152906565265,0.7913786541252538,12.41356556860873,
03_10__17_36_04,0.004428,1.962,2.4820154738763,0.5200154738763001,0.7903786541252538,12.397879568608731,
03_10__17_36_04,0.004432,1.719,2.443864700182485,0.7248647001824848,0.7893786541252538,12.38219356860873,
03_10__17_36_04,0.00443,2.733,2.4583214651733605,0.2746785348266396,0.7883786541252538,12.36650756860873,
03_10__17_36_04,0.004428,3.297,2.5002553919146924,0.7967446080853078,0.7967446080853078,12.497735922426138,
03_10__17_36_04,0.004428,2.517,2.5010926223189576,0.015907377681042334,0.7957446080853078,12.482049922426137,
03_10__17_36_04,0.004429,1.671,2.45958799120301,0.7885879912030098,0.7947446080853078,12.466363922426138,
03_10__17_36_04,0.00443,2.148,2.4440085916428593,0.2960085916428592,0.7937446080853078,12.450677922426138,
03_10__17_36_04,0.004431,3.18,2.4808081620607165,0.6991918379392836,0.7927446080853078,12.434991922426137,
03_10__17_36_04,0.004428,3.054,2.5094677539576806,0.5445322460423192,0.7917446080853078,12.419305922426139,
03_10__17_36_04,0.004428,1.98,2.4829943662597964,0.5029943662597964,0.7907446080853078,12.403619922426138,
03_10__17_36_04,0.004431,1.71,2.4443446479468065,0.7343446479468065,0.7897446080853078,12.387933922426138,
03_10__17_36_04,0.004427,2.709,2.457577415549466,0.251422584450534,0.7887446080853078,12.372247922426137,
03_10__17_36_04,0.004429,3.297,2.4995485447719927,0.7974514552280074,0.7974514552280074,12.508823526706525,
03_10__17_36_04,0.004428,2.541,2.501621117533393,0.039378882466607035,0.7964514552280074,12.493137526706525,
03_10__17_36_04,0.004428,1.677,2.460390061656723,0.7833900616567231,0.7954514552280074,12.477451526706524,
03_10__17_36_04,0.00443,2.127,2.443720558573887,0.31672055857388726,0.7944514552280074,12.461765526706523,
03_10__17_36_04,0.004432,3.168,2.4799345306451928,0.6880654693548074,0.7934514552280074,12.446079526706525,
03_10__17_36_04,0.004427,3.072,2.509537804112933,0.562462195887067,0.7924514552280074,12.430393526706524,
03_10__17_36_04,0.004428,1.995,2.4838109139072864,0.48881091390728626,0.7914514552280074,12.414707526706524,
03_10__17_36_04,0.004431,1.701,2.444670368211922,0.7436703682119221,0.7904514552280074,12.399021526706525,
03_10__17_36_04,0.004427,2.685,2.456686849801326,0.22831315019867393,0.7894514552280074,12.383335526706524,
03_10__17_36_04,0.004429,3.297,2.49870250731126,0.7982974926887403,0.7982974926887403,12.52209447031558,
03_10__17_36_04,0.004428,2.565,2.502017381945697,0.06298261805430316,0.7972974926887403,12.50640847031558,
03_10__17_36_04,0.004429,1.68,2.460916512848412,0.7809165128484119,0.7962974926887403,12.49072247031558,
03_10__17_36_04,0.00443,2.106,2.443170687205991,0.3371706872059912,0.7952974926887403,12.47503647031558,
03_10__17_36_04,0.004431,3.153,2.4786621528456916,0.6743378471543084,0.7942974926887403,12.45935047031558,
03_10__17_36_04,0.004427,3.09,2.509229045203407,0.5807709547965927,0.7932974926887403,12.44366447031558,
03_10__17_36_04,0.004428,2.013,2.484417592943237,0.47141759294323693,0.7922974926887403,12.42797847031558,
03_10__17_36_04,0.00443,1.689,2.444646713296075,0.7556467132960751,0.7912974926887403,12.41229247031558,
03_10__17_36_04,0.004428,2.658,2.4553143776312716,0.20268562236872834,0.7902974926887403,12.39660647031558,
03_10__17_36_04,0.004429,3.297,2.497398658749708,0.799601341250292,0.799601341250292,12.54254663885208,
03_10__17_36_04,0.004428,2.586,2.5018287258122225,0.08417127418777737,0.798601341250292,12.526860638852082,
