Date_time,Time Diff,Reading,Average,ac,AC_Max,Current,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004732,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004587,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004486,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00446,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00451,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004541,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004535,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004531,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004485,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004491,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004501,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004485,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004479,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004479,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004483,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004481,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004494,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00445,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004777,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004455,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004434,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004451,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.007059,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004467,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004463,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004479,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004434,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004432,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004451,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004476,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00756,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008079,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008091,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008079,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008084,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00808,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008079,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008083,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008107,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008128,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008092,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008084,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008155,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009561,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009912,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009909,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009906,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00991,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009908,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009913,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009917,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009933,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.010053,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.009042,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008255,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008285,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008169,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00817,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008165,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00816,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008161,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008169,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008168,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008153,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.008229,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00692,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004492,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004504,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004472,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00446,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004421,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004445,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004453,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004515,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004515,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004546,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004575,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004436,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_42,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004453,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00485,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004464,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004436,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00444,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004465,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004514,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004562,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004579,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004557,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004508,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004483,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004486,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004477,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00448,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004491,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004485,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004505,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004568,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004446,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004452,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004449,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004432,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004449,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004432,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.005669,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004477,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004433,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004432,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004433,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004473,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00755,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008085,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008081,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008085,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008079,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008132,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008081,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00811,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008127,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008088,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008079,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008085,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00816,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009558,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009969,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009916,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009918,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009898,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009897,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009901,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.009966,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.011126,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.010163,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.010238,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008201,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008262,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008248,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00816,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008167,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008216,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008161,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008285,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008159,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008206,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.008172,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004928,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004461,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004432,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004424,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004423,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004422,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004453,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004451,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004454,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_43,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004512,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004453,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004431,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004429,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004426,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004428,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004425,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.00443,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004427,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004476,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004515,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004569,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004612,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004508,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004479,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004476,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004482,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004481,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.00448,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004477,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004478,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004494,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004552,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004446,2.475,2.475,0.0,0,0.0,
03_10__17_28_44,0.004424,2.475,2.475,0.0,0,0.0,
