Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:58,1,1.758,2.4692118476556066,0.547370685858104,03_10__12_15_47,0.00995,
10/03/2020 12:15:58,1,3.192,2.505351255272826,0.5543345888015575,03_10__12_15_47,0.009929,
10/03/2020 12:15:58,1,1.779,2.4690336925091847,0.5611195439869389,03_10__12_15_47,0.009925,
10/03/2020 12:15:58,1,3.168,2.5039820078837254,0.5662644663934057,03_10__12_15_47,0.009919,
10/03/2020 12:15:58,1,1.803,2.468932907489539,0.5712478884482124,03_10__12_15_47,0.010023,
10/03/2020 12:15:58,1,3.159,2.5034362621150623,0.5754636809200486,03_10__12_15_47,0.008472,
10/03/2020 12:15:58,1,2.127,2.4846144490093094,0.5645712193245117,03_10__12_15_47,0.008101,
10/03/2020 12:15:58,1,2.325,2.476633726558844,0.5439243446862283,03_10__12_15_47,0.008092,
10/03/2020 12:15:58,1,3.06,2.505802040230902,0.5444380254403718,03_10__12_15_47,0.008093,
10/03/2020 12:15:58,1,1.659,2.4634619382193566,0.557439221079321,03_10__12_15_47,0.008094,
10/03/2020 12:15:58,1,3.237,2.5021388413083887,0.5663103179599355,03_10__12_15_47,0.008093,
10/03/2020 12:15:58,1,2.028,2.4784318992429695,0.5605163970240872,03_10__12_15_47,0.008094,
10/03/2020 12:15:58,1,2.445,2.476760304280821,0.5340785923869239,03_10__12_15_47,0.008093,
10/03/2020 12:15:58,1,2.973,2.50157228906678,0.5309460483142386,03_10__12_15_47,0.008088,
10/03/2020 12:15:58,1,1.677,2.460343674613441,0.5435659296291988,03_10__12_15_47,0.00809,
10/03/2020 12:15:58,1,3.273,2.500976490882769,0.5549888086036004,03_10__12_15_47,0.00809,
10/03/2020 12:15:58,1,1.944,2.473127666338631,0.553695751490352,03_10__12_15_47,0.00809,
10/03/2020 12:15:58,1,2.562,2.477571283021699,0.5302323997647495,03_10__12_15_47,0.008865,
10/03/2020 12:15:58,1,2.652,2.4862927188706143,0.5120061438329813,03_10__12_15_47,0.009932,
