Time,Count,Reading,Average,ac,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 15:25:42,1,1.965,2.483779102045035,0.5187791020450347,0.5141285503725205,0.7755480891540278,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,1.728,2.445990146942783,0.717990146942783,0.5243216302010336,0.7735480891540278,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.73,2.460190639595644,0.2698093604043561,0.5115960167111997,0.7715480891540278,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,3.294,2.5018811076158616,0.7921188923841385,0.5256221604948467,0.7921188923841385,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,2.532,2.5033870522350683,0.02861294776493173,0.5007716998583509,0.7901188923841385,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,1.683,2.462367699623315,0.7793676996233148,0.5147014998465991,0.7881188923841385,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.142,2.446349314642149,0.304349314642149,0.5041838905863766,0.7861188923841385,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,3.165,2.4822818489100413,0.6827181510899587,0.5131106036115557,0.7841188923841385,03_10__15_25_27,0.004461,
10/03/2020 15:25:42,1,3.039,2.510117756464539,0.528882243535461,0.5138991856077509,0.7821188923841385,03_10__15_25_27,0.004494,
10/03/2020 15:25:42,1,1.965,2.4828618686413124,0.5178618686413123,0.514097319759429,0.7801188923841385,03_10__15_25_27,0.004518,
10/03/2020 15:25:42,1,1.737,2.4455687752092468,0.7085687752092467,0.5238208925319199,0.7781188923841384,03_10__15_25_27,0.004491,
10/03/2020 15:25:42,1,2.76,2.4612903364487844,0.2987096635512154,0.5125653310828846,0.7761188923841384,03_10__15_25_27,0.004442,
10/03/2020 15:25:42,1,3.291,2.502775819626345,0.7882241803736547,0.5263482735474231,0.7882241803736547,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.499,2.502587028645028,0.00358702864502769,0.5002102113023034,0.7862241803736547,03_10__15_25_27,0.004439,
10/03/2020 15:25:42,1,1.677,2.461307677212776,0.7843076772127762,0.514415084597827,0.7842241803736547,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.172,2.4468422933521374,0.2748422933521373,0.5024364450355425,0.7822241803736547,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,3.183,2.4836501786845306,0.6993498213154692,0.5122821138495388,0.7802241803736547,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,3.027,2.510817669750304,0.5161823302496962,0.5124771246695466,0.7782241803736547,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,1.965,2.4835267862627886,0.5185267862627885,0.5127796077492087,0.7762241803736547,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,1.728,2.445750446949649,0.7177504469496492,0.5230281497092307,0.7742241803736547,03_10__15_25_27,0.004437,
10/03/2020 15:25:42,1,2.733,2.460112924602167,0.2728870753978332,0.5105210959936608,0.7722241803736547,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,3.291,2.5016572783720585,0.7893427216279414,0.5244621772753748,0.7893427216279414,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.529,2.5030244144534555,0.025975585546544444,0.4995378476889333,0.7873427216279414,03_10__15_25_27,0.004457,
10/03/2020 15:25:42,1,1.68,2.4618731937307827,0.7818731937307828,0.5136546149910257,0.7853427216279414,03_10__15_25_27,0.004445,
10/03/2020 15:25:42,1,2.154,2.4464795340442436,0.29247953404424365,0.5025958609436866,0.7833427216279414,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,3.171,2.4827055573420314,0.6882944426579685,0.5118807900294007,0.7813427216279414,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,3.042,2.5106702794749296,0.5313297205250702,0.5128532365541841,0.7793427216279414,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,1.98,2.4841367655011832,0.5041367655011832,0.5124174130015341,0.7773427216279414,03_10__15_25_27,0.004441,
10/03/2020 15:25:43,1,1.719,2.445879927226124,0.7268799272261239,0.5231405387127636,0.7753427216279414,03_10__15_25_27,0.004442,
